TIME,V(OUT),V(IN1),V(IN2)
2.51000000e-11,6.99643561e-01,7.00000000e-01,0.00000000e+00
2.52000000e-11,6.99645321e-01,7.00000000e-01,0.00000000e+00
2.53000000e-11,6.99647081e-01,7.00000000e-01,0.00000000e+00
2.54000000e-11,6.99648841e-01,7.00000000e-01,0.00000000e+00
2.55000000e-11,6.99650601e-01,7.00000000e-01,0.00000000e+00
2.56000000e-11,6.99652360e-01,7.00000000e-01,0.00000000e+00
2.57000000e-11,6.99654120e-01,7.00000000e-01,0.00000000e+00
2.58000000e-11,6.99655880e-01,7.00000000e-01,0.00000000e+00
2.59000000e-11,6.99657640e-01,7.00000000e-01,0.00000000e+00
2.60000000e-11,6.99659400e-01,7.00000000e-01,0.00000000e+00
2.61000000e-11,6.99661160e-01,7.00000000e-01,0.00000000e+00
2.62000000e-11,6.99662920e-01,7.00000000e-01,0.00000000e+00
2.63000000e-11,6.99664679e-01,7.00000000e-01,0.00000000e+00
2.64000000e-11,6.99666439e-01,7.00000000e-01,0.00000000e+00
2.65000000e-11,6.99668199e-01,7.00000000e-01,0.00000000e+00
2.66000000e-11,6.99669959e-01,7.00000000e-01,0.00000000e+00
2.67000000e-11,6.99671719e-01,7.00000000e-01,0.00000000e+00
2.68000000e-11,6.99673479e-01,7.00000000e-01,0.00000000e+00
2.69000000e-11,6.99675238e-01,7.00000000e-01,0.00000000e+00
2.70000000e-11,6.99676998e-01,7.00000000e-01,0.00000000e+00
2.71000000e-11,6.99678758e-01,7.00000000e-01,0.00000000e+00
2.72000000e-11,6.99680518e-01,7.00000000e-01,0.00000000e+00
2.73000000e-11,6.99682278e-01,7.00000000e-01,0.00000000e+00
2.74000000e-11,6.99684038e-01,7.00000000e-01,0.00000000e+00
2.75000000e-11,6.99685798e-01,7.00000000e-01,0.00000000e+00
2.76000000e-11,6.99687557e-01,7.00000000e-01,0.00000000e+00
2.77000000e-11,6.99689317e-01,7.00000000e-01,0.00000000e+00
2.78000000e-11,6.99691077e-01,7.00000000e-01,0.00000000e+00
2.79000000e-11,6.99692837e-01,7.00000000e-01,0.00000000e+00
2.80000000e-11,6.99694597e-01,7.00000000e-01,0.00000000e+00
2.81000000e-11,6.99696357e-01,7.00000000e-01,0.00000000e+00
2.82000000e-11,6.99698116e-01,7.00000000e-01,0.00000000e+00
2.83000000e-11,6.99699876e-01,7.00000000e-01,0.00000000e+00
2.84000000e-11,6.99701636e-01,7.00000000e-01,0.00000000e+00
2.85000000e-11,6.99703396e-01,7.00000000e-01,0.00000000e+00
2.86000000e-11,6.99705156e-01,7.00000000e-01,0.00000000e+00
2.87000000e-11,6.99706916e-01,7.00000000e-01,0.00000000e+00
2.88000000e-11,6.99708676e-01,7.00000000e-01,0.00000000e+00
2.89000000e-11,6.99710435e-01,7.00000000e-01,0.00000000e+00
2.90000000e-11,6.99712195e-01,7.00000000e-01,0.00000000e+00
2.91000000e-11,6.99713955e-01,7.00000000e-01,0.00000000e+00
2.92000000e-11,6.99715715e-01,7.00000000e-01,0.00000000e+00
2.93000000e-11,6.99717475e-01,7.00000000e-01,0.00000000e+00
2.94000000e-11,6.99719235e-01,7.00000000e-01,0.00000000e+00
2.95000000e-11,6.99720994e-01,7.00000000e-01,0.00000000e+00
2.96000000e-11,6.99722754e-01,7.00000000e-01,0.00000000e+00
2.97000000e-11,6.99724514e-01,7.00000000e-01,0.00000000e+00
2.98000000e-11,6.99726274e-01,7.00000000e-01,0.00000000e+00
2.99000000e-11,6.99728034e-01,7.00000000e-01,0.00000000e+00
3.00000000e-11,6.99729794e-01,7.00000000e-01,0.00000000e+00
3.01000000e-11,6.99731553e-01,7.00000000e-01,0.00000000e+00
3.02000000e-11,6.99733313e-01,7.00000000e-01,0.00000000e+00
3.03000000e-11,6.99735073e-01,7.00000000e-01,0.00000000e+00
3.04000000e-11,6.99736833e-01,7.00000000e-01,0.00000000e+00
3.05000000e-11,6.99738593e-01,7.00000000e-01,0.00000000e+00
3.06000000e-11,6.99740353e-01,7.00000000e-01,0.00000000e+00
3.07000000e-11,6.99742113e-01,7.00000000e-01,0.00000000e+00
3.08000000e-11,6.99743872e-01,7.00000000e-01,0.00000000e+00
3.09000000e-11,6.99745632e-01,7.00000000e-01,0.00000000e+00
3.10000000e-11,6.99747392e-01,7.00000000e-01,0.00000000e+00
3.11000000e-11,6.99748666e-01,7.00000000e-01,0.00000000e+00
3.12000000e-11,6.99749600e-01,7.00000000e-01,0.00000000e+00
3.13000000e-11,6.99750534e-01,7.00000000e-01,0.00000000e+00
3.14000000e-11,6.99751469e-01,7.00000000e-01,0.00000000e+00
3.15000000e-11,6.99752403e-01,7.00000000e-01,0.00000000e+00
3.16000000e-11,6.99753338e-01,7.00000000e-01,0.00000000e+00
3.17000000e-11,6.99754272e-01,7.00000000e-01,0.00000000e+00
3.18000000e-11,6.99755206e-01,7.00000000e-01,0.00000000e+00
