TIME,V(OUT),V(IN1),V(IN2)
3.13000000e-11,6.99760056e-01,7.00000000e-01,0.00000000e+00
3.14000000e-11,6.99761629e-01,7.00000000e-01,0.00000000e+00
3.15000000e-11,6.99763202e-01,7.00000000e-01,0.00000000e+00
3.16000000e-11,6.99764776e-01,7.00000000e-01,0.00000000e+00
3.17000000e-11,6.99766349e-01,7.00000000e-01,0.00000000e+00
3.18000000e-11,6.99767923e-01,7.00000000e-01,0.00000000e+00
3.19000000e-11,6.99769311e-01,7.00000000e-01,0.00000000e+00
3.20000000e-11,6.99770149e-01,7.00000000e-01,0.00000000e+00
3.21000000e-11,6.99770988e-01,7.00000000e-01,0.00000000e+00
3.22000000e-11,6.99771826e-01,7.00000000e-01,0.00000000e+00
3.23000000e-11,6.99772664e-01,7.00000000e-01,0.00000000e+00
3.24000000e-11,6.99773502e-01,7.00000000e-01,0.00000000e+00
3.25000000e-11,6.99774340e-01,7.00000000e-01,0.00000000e+00
3.26000000e-11,6.99775178e-01,7.00000000e-01,0.00000000e+00
3.27000000e-11,6.99776016e-01,7.00000000e-01,0.00000000e+00
3.28000000e-11,6.99776854e-01,7.00000000e-01,0.00000000e+00
3.29000000e-11,6.99777692e-01,7.00000000e-01,0.00000000e+00
3.30000000e-11,6.99778530e-01,7.00000000e-01,0.00000000e+00
3.31000000e-11,6.99779368e-01,7.00000000e-01,0.00000000e+00
3.32000000e-11,6.99780206e-01,7.00000000e-01,0.00000000e+00
3.33000000e-11,6.99781044e-01,7.00000000e-01,0.00000000e+00
3.34000000e-11,6.99781883e-01,7.00000000e-01,0.00000000e+00
3.35000000e-11,6.99782721e-01,7.00000000e-01,0.00000000e+00
3.36000000e-11,6.99783559e-01,7.00000000e-01,0.00000000e+00
3.37000000e-11,6.99784397e-01,7.00000000e-01,0.00000000e+00
3.38000000e-11,6.99785235e-01,7.00000000e-01,0.00000000e+00
3.39000000e-11,6.99786073e-01,7.00000000e-01,0.00000000e+00
3.40000000e-11,6.99786911e-01,7.00000000e-01,0.00000000e+00
3.41000000e-11,6.99787749e-01,7.00000000e-01,0.00000000e+00
3.42000000e-11,6.99788587e-01,7.00000000e-01,0.00000000e+00
3.43000000e-11,6.99789425e-01,7.00000000e-01,0.00000000e+00
3.44000000e-11,6.99790263e-01,7.00000000e-01,0.00000000e+00
3.45000000e-11,6.99791101e-01,7.00000000e-01,0.00000000e+00
3.46000000e-11,6.99791939e-01,7.00000000e-01,0.00000000e+00
3.47000000e-11,6.99792778e-01,7.00000000e-01,0.00000000e+00
3.48000000e-11,6.99793616e-01,7.00000000e-01,0.00000000e+00
3.49000000e-11,6.99794454e-01,7.00000000e-01,0.00000000e+00
3.50000000e-11,6.99795292e-01,7.00000000e-01,0.00000000e+00
3.51000000e-11,6.99796130e-01,7.00000000e-01,0.00000000e+00
