TIME,V(OUT),V(IN1),V(IN2)
2.70000000e-11,6.99999568e-01,0.00000000e+00,7.00000000e-01
2.71000000e-11,6.99999565e-01,0.00000000e+00,7.00000000e-01
2.72000000e-11,6.99999563e-01,0.00000000e+00,7.00000000e-01
2.73000000e-11,6.99999560e-01,0.00000000e+00,7.00000000e-01
2.74000000e-11,6.99999557e-01,0.00000000e+00,7.00000000e-01
2.75000000e-11,6.99999554e-01,0.00000000e+00,7.00000000e-01
2.76000000e-11,6.99999551e-01,0.00000000e+00,7.00000000e-01
2.77000000e-11,6.99999549e-01,0.00000000e+00,7.00000000e-01
2.78000000e-11,6.99999546e-01,0.00000000e+00,7.00000000e-01
2.79000000e-11,6.99999543e-01,0.00000000e+00,7.00000000e-01
2.80000000e-11,6.99999540e-01,0.00000000e+00,7.00000000e-01
2.81000000e-11,6.99999538e-01,0.00000000e+00,7.00000000e-01
2.82000000e-11,6.99999535e-01,0.00000000e+00,7.00000000e-01
2.83000000e-11,6.99999532e-01,0.00000000e+00,7.00000000e-01
2.84000000e-11,6.99999529e-01,0.00000000e+00,7.00000000e-01
2.85000000e-11,6.99999527e-01,0.00000000e+00,7.00000000e-01
2.86000000e-11,6.99999526e-01,0.00000000e+00,7.00000000e-01
2.87000000e-11,6.99999528e-01,0.00000000e+00,7.00000000e-01
2.88000000e-11,6.99999529e-01,0.00000000e+00,7.00000000e-01
2.89000000e-11,6.99999531e-01,0.00000000e+00,7.00000000e-01
2.90000000e-11,6.99999533e-01,0.00000000e+00,7.00000000e-01
2.91000000e-11,6.99999535e-01,0.00000000e+00,7.00000000e-01
2.92000000e-11,6.99999537e-01,0.00000000e+00,7.00000000e-01
2.93000000e-11,6.99999539e-01,0.00000000e+00,7.00000000e-01
2.94000000e-11,6.99999541e-01,0.00000000e+00,7.00000000e-01
2.95000000e-11,6.99999543e-01,0.00000000e+00,7.00000000e-01
2.96000000e-11,6.99999545e-01,0.00000000e+00,7.00000000e-01
2.97000000e-11,6.99999547e-01,0.00000000e+00,7.00000000e-01
2.98000000e-11,6.99999549e-01,0.00000000e+00,7.00000000e-01
2.99000000e-11,6.99999550e-01,0.00000000e+00,7.00000000e-01
3.00000000e-11,6.99999552e-01,0.00000000e+00,7.00000000e-01
