TIME,V(OUT),V(IN1),V(IN2)
4.10321921e-10,1.39923874e-01,0.00000000e+00,7.00000000e-01
4.14373080e-10,2.41306105e-01,0.00000000e+00,7.00000000e-01
4.18424239e-10,3.39184365e-01,0.00000000e+00,7.00000000e-01
4.22475398e-10,4.31948322e-01,0.00000000e+00,7.00000000e-01
4.26526557e-10,5.18903961e-01,0.00000000e+00,7.00000000e-01
4.30577716e-10,5.98063161e-01,0.00000000e+00,7.00000000e-01
4.34628875e-10,6.59143366e-01,0.00000000e+00,7.00000000e-01
4.37953677e-10,6.86449151e-01,0.00000000e+00,7.00000000e-01
4.40626628e-10,6.95229921e-01,0.00000000e+00,7.00000000e-01
4.43299579e-10,6.98431925e-01,0.00000000e+00,7.00000000e-01
4.45972530e-10,6.99497299e-01,0.00000000e+00,7.00000000e-01
4.51318432e-10,7.00007429e-01,0.00000000e+00,7.00000000e-01
4.56664334e-10,6.99999643e-01,0.00000000e+00,7.00000000e-01
4.67356139e-10,7.00005875e-01,0.00000000e+00,7.00000000e-01
4.78047943e-10,6.99997248e-01,0.00000000e+00,7.00000000e-01
4.99431551e-10,7.00000864e-01,0.00000000e+00,7.00000000e-01
5.00000000e-10,7.00000589e-01,0.00000000e+00,7.00000000e-01
5.00142112e-10,7.07499159e-01,9.94785578e-03,7.00000000e-01
5.00250999e-10,7.13008488e-01,1.75699394e-02,7.00000000e-01
5.00468773e-10,7.23618907e-01,3.28141065e-02,7.00000000e-01
5.00904321e-10,7.43452403e-01,6.33024408e-02,7.00000000e-01
5.01339868e-10,7.62503026e-01,9.37907751e-02,7.00000000e-01
5.02210963e-10,8.00868378e-01,1.54767444e-01,7.00000000e-01
5.03082059e-10,8.40230578e-01,2.15744112e-01,7.00000000e-01
5.03953154e-10,8.80247976e-01,2.76720781e-01,7.00000000e-01
5.05695345e-10,9.60965221e-01,3.98674118e-01,7.00000000e-01
5.09179726e-10,1.11797463e+00,6.42580793e-01,7.00000000e-01
5.10000000e-10,1.15029338e+00,7.00000000e-01,7.00000000e-01
5.10219450e-10,1.14710852e+00,7.00000000e-01,7.00000000e-01
5.10416955e-10,1.14405634e+00,7.00000000e-01,7.00000000e-01
5.10811965e-10,1.13760936e+00,7.00000000e-01,7.00000000e-01
5.11601985e-10,1.12305017e+00,7.00000000e-01,7.00000000e-01
5.12392004e-10,1.10699160e+00,7.00000000e-01,7.00000000e-01
5.13972044e-10,1.07301161e+00,7.00000000e-01,7.00000000e-01
5.15552083e-10,1.03810913e+00,7.00000000e-01,7.00000000e-01
5.18712163e-10,9.68178178e-01,7.00000000e-01,7.00000000e-01
5.21872242e-10,8.98505934e-01,7.00000000e-01,7.00000000e-01
5.28192400e-10,7.60156893e-01,7.00000000e-01,7.00000000e-01
5.40832716e-10,4.87759618e-01,7.00000000e-01,7.00000000e-01
5.53473033e-10,2.22870811e-01,7.00000000e-01,7.00000000e-01
5.57426726e-10,1.44469220e-01,7.00000000e-01,7.00000000e-01
5.61380418e-10,7.74474366e-02,7.00000000e-01,7.00000000e-01
5.61966101e-10,6.98603120e-02,7.00000000e-01,7.00000000e-01
5.62551784e-10,6.27219004e-02,7.00000000e-01,7.00000000e-01
5.63723150e-10,5.05091498e-02,7.00000000e-01,7.00000000e-01
5.64894516e-10,4.04938608e-02,7.00000000e-01,7.00000000e-01
5.66065883e-10,3.22092409e-02,7.00000000e-01,7.00000000e-01
5.68408615e-10,1.98337225e-02,7.00000000e-01,7.00000000e-01
5.70751347e-10,1.18527358e-02,7.00000000e-01,7.00000000e-01
5.73094079e-10,6.92051584e-03,7.00000000e-01,7.00000000e-01
5.75436811e-10,3.98528144e-03,7.00000000e-01,7.00000000e-01
5.80122276e-10,1.16861478e-03,7.00000000e-01,7.00000000e-01
5.84807740e-10,3.35474669e-04,7.00000000e-01,7.00000000e-01
5.94178669e-10,-1.84294655e-05,7.00000000e-01,7.00000000e-01
6.03549597e-10,1.53490177e-06,7.00000000e-01,7.00000000e-01
6.22291455e-10,-6.80174803e-07,7.00000000e-01,7.00000000e-01
6.41033312e-10,6.29751757e-07,7.00000000e-01,7.00000000e-01
6.78517027e-10,-3.53811387e-07,7.00000000e-01,7.00000000e-01
7.28517027e-10,5.29020836e-07,7.00000000e-01,7.00000000e-01
7.78517027e-10,-2.90863428e-07,7.00000000e-01,7.00000000e-01
8.10000000e-10,4.68374318e-07,7.00000000e-01,7.00000000e-01
8.10062500e-10,-3.28885775e-03,6.95625000e-01,7.00000000e-01
8.10187500e-10,-9.64523073e-03,6.86875000e-01,7.00000000e-01
8.10312500e-10,-1.58906385e-02,6.78125000e-01,7.00000000e-01
8.10562500e-10,-2.77830159e-02,6.60625000e-01,7.00000000e-01
8.11062500e-10,-4.95185623e-02,6.25625000e-01,7.00000000e-01
8.11562500e-10,-6.91756996e-02,5.90625000e-01,7.00000000e-01
8.12062500e-10,-8.79310785e-02,5.55625000e-01,7.00000000e-01
8.12562500e-10,-1.07006934e-01,5.20625000e-01,7.00000000e-01
8.13062500e-10,-1.27085163e-01,4.85625000e-01,7.00000000e-01
8.14062500e-10,-1.69801609e-01,4.15625000e-01,7.00000000e-01
8.15062500e-10,-2.14752798e-01,3.45625000e-01,7.00000000e-01
8.16062500e-10,-2.60679610e-01,2.75625000e-01,7.00000000e-01
8.18062500e-10,-3.52961956e-01,1.35625000e-01,7.00000000e-01
8.19112266e-10,-3.95726655e-01,6.21413789e-02,7.00000000e-01
8.19438914e-10,-4.07871697e-01,3.92760346e-02,7.00000000e-01
8.19765562e-10,-4.18856990e-01,1.64106903e-02,7.00000000e-01
8.20000000e-10,-4.24520369e-01,5.99520433e-15,7.00000000e-01
8.20065330e-10,-4.22088928e-01,0.00000000e+00,7.00000000e-01
8.20124126e-10,-4.19903210e-01,0.00000000e+00,7.00000000e-01
8.20241719e-10,-4.15536904e-01,0.00000000e+00,7.00000000e-01
8.20476906e-10,-4.06835000e-01,0.00000000e+00,7.00000000e-01
8.20947279e-10,-3.89552561e-01,0.00000000e+00,7.00000000e-01
8.21888024e-10,-3.55462916e-01,0.00000000e+00,7.00000000e-01
8.23769515e-10,-2.89112893e-01,0.00000000e+00,7.00000000e-01
8.25651007e-10,-2.25097055e-01,0.00000000e+00,7.00000000e-01
8.27532498e-10,-1.63285771e-01,0.00000000e+00,7.00000000e-01
8.29413989e-10,-1.03560015e-01,0.00000000e+00,7.00000000e-01
8.31295480e-10,-4.58100606e-02,0.00000000e+00,7.00000000e-01
8.35058462e-10,6.42028075e-02,0.00000000e+00,7.00000000e-01
8.38821445e-10,1.67417972e-01,0.00000000e+00,7.00000000e-01
8.42584427e-10,2.64439965e-01,0.00000000e+00,7.00000000e-01
8.46347410e-10,3.55756416e-01,0.00000000e+00,7.00000000e-01
8.50110392e-10,4.41697600e-01,0.00000000e+00,7.00000000e-01
8.53873374e-10,5.22239900e-01,0.00000000e+00,7.00000000e-01
8.57636357e-10,5.95895149e-01,0.00000000e+00,7.00000000e-01
8.61399339e-10,6.54528664e-01,0.00000000e+00,7.00000000e-01
8.64703552e-10,6.84231932e-01,0.00000000e+00,7.00000000e-01
8.67367845e-10,6.94338961e-01,0.00000000e+00,7.00000000e-01
8.70032139e-10,6.98116305e-01,0.00000000e+00,7.00000000e-01
8.75360727e-10,7.00018017e-01,0.00000000e+00,7.00000000e-01
8.80156456e-10,7.00001530e-01,0.00000000e+00,7.00000000e-01
8.89747914e-10,6.99998893e-01,0.00000000e+00,7.00000000e-01
8.99339372e-10,6.99999659e-01,0.00000000e+00,7.00000000e-01
9.18522288e-10,6.99999379e-01,0.00000000e+00,7.00000000e-01
9.56888120e-10,6.99999559e-01,0.00000000e+00,7.00000000e-01
1.00000000e-09,6.99999420e-01,0.00000000e+00,7.00000000e-01
